"No.","Time","Source","Destination","Protocol","Length","Info"
"815","12.307101","host","2.2.1","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"816","12.307315","2.2.1","host","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"817","12.307318","host","2.2.1","USB","27","URB_BULK in"
"818","12.307356","2.2.1","host","USBMS","40",""
"819","12.307360","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"820","12.307379","2.2.2","host","USB","27","URB_BULK out"
"821","12.307380","host","2.2.1","USB","27","URB_BULK in"
"822","12.307560","2.2.1","host","USBMS","40",""
"823","12.307563","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"824","12.307607","2.2.2","host","USB","27","URB_BULK out"
"825","12.307608","host","2.2.1","USB","27","URB_BULK in"
"826","12.307734","2.2.1","host","USBMS","40",""
"827","12.308611","host","2.2.2","USBMS","58","SCSI Mode Sense(10) LUN: 0x00 "
"828","12.308633","2.2.2","host","USB","27","URB_BULK out"
"829","12.308635","host","2.2.1","USB","27","URB_BULK in"
"830","12.308766","2.2.1","host","USBMS","79",""
"831","12.308768","host","2.2.1","USB","27","URB_BULK in"
"832","12.308818","2.2.1","host","USB","27","URB_BULK in"
"833","12.308831","host","2.2.1","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"834","12.308997","2.4.2","host","USB","36","URB_INTERRUPT in"
"835","12.309010","host","2.4.2","USB","27","URB_INTERRUPT in"
"836","12.309105","2.2.1","host","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"837","12.309108","host","2.2.1","USB","27","URB_BULK in"
"838","12.309132","2.2.1","host","USBMS","40",""
"839","12.309135","host","2.2.2","USBMS","58","SCSI Read(10) LUN: 0x00 512 bytes (1 blocks) at LBA: 0x00008980 "
"840","12.309147","2.2.2","host","USB","27","URB_BULK out"
"841","12.309149","host","2.2.1","USB","27","URB_BULK in"
"842","12.310205","2.2.1","host","USBMS","539",""
"843","12.310207","host","2.2.1","USB","27","URB_BULK in"
"844","12.310260","2.2.1","host","USBMS","40",""
"845","12.310263","host","2.2.2","USBMS","58","SCSI Mode Sense(10) LUN: 0x00 "
"846","12.310277","2.2.2","host","USB","27","URB_BULK out"
"847","12.310278","host","2.2.1","USB","27","URB_BULK in"
"848","12.315682","2.2.1","host","USBMS","79",""
"849","12.315684","host","2.2.1","USB","27","URB_BULK in"
"850","12.315740","2.2.1","host","USB","27","URB_BULK in"
"851","12.315749","host","2.2.1","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"852","12.315949","2.2.1","host","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"853","12.315951","host","2.2.1","USB","27","URB_BULK in"
"854","12.315988","2.2.1","host","USBMS","40",""
"855","12.315993","host","2.2.2","USBMS","58","SCSI Write(10) LUN: 0x00 4096 bytes (8 blocks) at LBA: 0x00001080 "
"856","12.316016","2.2.2","host","USB","27","URB_BULK out"
"857","12.316018","host","2.2.2","USBMS","4123",""
"858","12.316203","2.2.2","host","USB","27","URB_BULK out"
"859","12.316205","host","2.2.1","USB","27","URB_BULK in"
"860","12.316991","2.4.2","host","USB","36","URB_INTERRUPT in"
"861","12.317007","host","2.4.2","USB","27","URB_INTERRUPT in"
"862","12.317740","2.2.1","host","USBMS","40",""
"863","12.317796","host","2.2.2","USBMS","58","SCSI Mode Sense(10) LUN: 0x00 "
"864","12.317816","2.2.2","host","USB","27","URB_BULK out"
"865","12.317817","host","2.2.1","USB","27","URB_BULK in"
"866","12.317987","2.2.1","host","USBMS","79",""
"867","12.317988","host","2.2.1","USB","27","URB_BULK in"
"868","12.318047","2.2.1","host","USB","27","URB_BULK in"
"869","12.318057","host","2.2.1","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"870","12.318316","2.2.1","host","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"871","12.318318","host","2.2.1","USB","27","URB_BULK in"
"872","12.318354","2.2.1","host","USBMS","40",""
"873","12.319360","host","2.2.2","USBMS","58","SCSI Read(10) LUN: 0x00 8192 bytes (16 blocks) at LBA: 0x000008b8 "
"874","12.319382","2.2.2","host","USB","27","URB_BULK out"
"875","12.319383","host","2.2.1","USB","27","URB_BULK in"
"876","12.321241","2.2.1","host","USBMS","8219",""
"877","12.321244","host","2.2.1","USB","27","URB_BULK in"
"878","12.321310","2.2.1","host","USBMS","40",""
"879","12.321313","host","2.2.2","USBMS","58","SCSI Read(10) LUN: 0x00 512 bytes (1 blocks) at LBA: 0x0000d500 "
"880","12.321333","2.2.2","host","USB","27","URB_BULK out"
"881","12.321334","host","2.2.1","USB","27","URB_BULK in"
"882","12.323992","2.4.2","host","USB","36","URB_INTERRUPT in"
"883","12.324005","host","2.4.2","USB","27","URB_INTERRUPT in"
"884","12.327398","2.2.1","host","USBMS","539",""
"885","12.327400","host","2.2.1","USB","27","URB_BULK in"
"886","12.327441","2.2.1","host","USBMS","40",""
"887","12.327445","host","2.2.2","USBMS","58","SCSI Mode Sense(10) LUN: 0x00 "
"888","12.327465","2.2.2","host","USB","27","URB_BULK out"
"889","12.327466","host","2.2.1","USB","27","URB_BULK in"
"890","12.331988","2.4.2","host","USB","36","URB_INTERRUPT in"
"891","12.332003","host","2.4.2","USB","27","URB_INTERRUPT in"
"892","12.332993","2.2.1","host","USBMS","79",""
"893","12.332995","host","2.2.1","USB","27","URB_BULK in"
"894","12.333044","2.2.1","host","USB","27","URB_BULK in"
"895","12.333055","host","2.2.1","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"896","12.333335","2.2.1","host","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"897","12.333337","host","2.2.1","USB","27","URB_BULK in"
"898","12.333357","2.2.1","host","USBMS","40",""
"899","12.333362","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"900","12.333373","2.2.2","host","USB","27","URB_BULK out"
"901","12.333374","host","2.2.1","USB","27","URB_BULK in"
"902","12.333555","2.2.1","host","USBMS","40",""
"903","12.334049","host","2.2.2","USBMS","58","SCSI Mode Sense(10) LUN: 0x00 "
"904","12.334069","2.2.2","host","USB","27","URB_BULK out"
"905","12.334071","host","2.2.1","USB","27","URB_BULK in"
"906","12.334206","2.2.1","host","USBMS","79",""
"907","12.334207","host","2.2.1","USB","27","URB_BULK in"
"908","12.334264","2.2.1","host","USB","27","URB_BULK in"
"909","12.334274","host","2.2.1","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"910","12.334440","2.2.1","host","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"911","12.334443","host","2.2.1","USB","27","URB_BULK in"
"912","12.334479","2.2.1","host","USBMS","40",""
"913","12.336298","host","2.2.2","USBMS","58","SCSI Mode Sense(10) LUN: 0x00 "
"914","12.336377","2.2.2","host","USB","27","URB_BULK out"
"915","12.336378","host","2.2.1","USB","27","URB_BULK in"
"916","12.336454","2.2.1","host","USBMS","79",""
"917","12.336456","host","2.2.1","USB","27","URB_BULK in"
"918","12.336502","2.2.1","host","USB","27","URB_BULK in"
"919","12.336510","host","2.2.1","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"920","12.336690","2.2.1","host","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"921","12.336692","host","2.2.1","USB","27","URB_BULK in"
"922","12.336709","2.2.1","host","USBMS","40",""
"923","12.337776","host","2.2.2","USBMS","58","SCSI Mode Sense(10) LUN: 0x00 "
"924","12.337798","2.2.2","host","USB","27","URB_BULK out"
"925","12.337800","host","2.2.1","USB","27","URB_BULK in"
"926","12.337930","2.2.1","host","USBMS","79",""
"927","12.337932","host","2.2.1","USB","27","URB_BULK in"
"928","12.337989","2.2.1","host","USB","27","URB_BULK in"
"929","12.337994","host","2.2.1","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"930","12.338191","2.2.1","host","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"931","12.338193","host","2.2.1","USB","27","URB_BULK in"
"932","12.338231","2.2.1","host","USBMS","40",""
"933","12.338783","host","2.2.2","USBMS","58","SCSI Mode Sense(10) LUN: 0x00 "
"934","12.338806","2.2.2","host","USB","27","URB_BULK out"
"935","12.338808","host","2.2.1","USB","27","URB_BULK in"
"936","12.338935","2.2.1","host","USBMS","79",""
"937","12.338936","host","2.2.1","USB","27","URB_BULK in"
"938","12.338989","2.4.2","host","USB","36","URB_INTERRUPT in"
"939","12.339003","host","2.4.2","USB","27","URB_INTERRUPT in"
"940","12.339015","2.2.1","host","USB","27","URB_BULK in"
"941","12.339025","host","2.2.1","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"942","12.339191","2.2.1","host","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"943","12.339193","host","2.2.1","USB","27","URB_BULK in"
"944","12.339233","2.2.1","host","USBMS","40",""
"945","12.341850","host","2.2.2","USBMS","58","SCSI Read(10) LUN: 0x00 4096 bytes (8 blocks) at LBA: 0x00001900 "
"946","12.341873","2.2.2","host","USB","27","URB_BULK out"
"947","12.341874","host","2.2.1","USB","27","URB_BULK in"
"948","12.343241","2.2.1","host","USBMS","4123",""
"949","12.343243","host","2.2.1","USB","27","URB_BULK in"
"950","12.343319","2.2.1","host","USBMS","40",""
"951","12.347010","2.4.2","host","USB","36","URB_INTERRUPT in"
"952","12.347020","host","2.4.2","USB","27","URB_INTERRUPT in"
"953","12.353993","2.4.2","host","USB","36","URB_INTERRUPT in"
"954","12.354007","host","2.4.2","USB","27","URB_INTERRUPT in"
"955","12.361994","2.4.2","host","USB","36","URB_INTERRUPT in"
"956","12.362011","host","2.4.2","USB","27","URB_INTERRUPT in"
"957","12.368988","2.4.2","host","USB","36","URB_INTERRUPT in"
"958","12.369001","host","2.4.2","USB","27","URB_INTERRUPT in"
"959","12.376989","2.4.2","host","USB","36","URB_INTERRUPT in"
"960","12.377003","host","2.4.2","USB","27","URB_INTERRUPT in"
"961","12.383991","2.4.2","host","USB","36","URB_INTERRUPT in"
"962","12.384007","host","2.4.2","USB","27","URB_INTERRUPT in"
"963","12.391989","2.4.2","host","USB","36","URB_INTERRUPT in"
"964","12.392002","host","2.4.2","USB","27","URB_INTERRUPT in"
"965","12.398991","2.4.2","host","USB","36","URB_INTERRUPT in"
"966","12.399002","host","2.4.2","USB","27","URB_INTERRUPT in"
"967","12.406991","2.4.2","host","USB","36","URB_INTERRUPT in"
"968","12.407007","host","2.4.2","USB","27","URB_INTERRUPT in"
"969","12.414215","2.4.2","host","USB","36","URB_INTERRUPT in"
"970","12.414229","host","2.4.2","USB","27","URB_INTERRUPT in"
"971","12.421991","2.4.2","host","USB","36","URB_INTERRUPT in"
"972","12.422007","host","2.4.2","USB","27","URB_INTERRUPT in"
"973","12.428985","2.4.2","host","USB","36","URB_INTERRUPT in"
"974","12.428998","host","2.4.2","USB","27","URB_INTERRUPT in"
"975","12.436985","2.4.2","host","USB","36","URB_INTERRUPT in"
"976","12.436995","host","2.4.2","USB","27","URB_INTERRUPT in"
"977","12.443986","2.4.2","host","USB","36","URB_INTERRUPT in"
"978","12.443994","host","2.4.2","USB","27","URB_INTERRUPT in"
"979","12.452177","2.4.2","host","USB","36","URB_INTERRUPT in"
"980","12.452190","host","2.4.2","USB","27","URB_INTERRUPT in"
"981","12.458987","2.4.2","host","USB","36","URB_INTERRUPT in"
"982","12.458996","host","2.4.2","USB","27","URB_INTERRUPT in"
"983","12.466986","2.4.2","host","USB","36","URB_INTERRUPT in"
"984","12.466999","host","2.4.2","USB","27","URB_INTERRUPT in"
"985","12.473983","2.4.2","host","USB","36","URB_INTERRUPT in"
"986","12.473994","host","2.4.2","USB","27","URB_INTERRUPT in"
"987","12.481985","2.4.2","host","USB","36","URB_INTERRUPT in"
"988","12.481995","host","2.4.2","USB","27","URB_INTERRUPT in"
"989","12.488984","2.4.2","host","USB","36","URB_INTERRUPT in"
"990","12.488993","host","2.4.2","USB","27","URB_INTERRUPT in"
"991","12.497016","2.4.2","host","USB","36","URB_INTERRUPT in"
"992","12.497027","host","2.4.2","USB","27","URB_INTERRUPT in"
"993","12.503986","2.4.2","host","USB","36","URB_INTERRUPT in"
"994","12.503997","host","2.4.2","USB","27","URB_INTERRUPT in"
"995","12.511990","2.4.2","host","USB","36","URB_INTERRUPT in"
"996","12.512002","host","2.4.2","USB","27","URB_INTERRUPT in"
"997","12.518985","2.4.2","host","USB","36","URB_INTERRUPT in"
"998","12.518997","host","2.4.2","USB","27","URB_INTERRUPT in"
"999","12.526985","2.4.2","host","USB","36","URB_INTERRUPT in"
"1000","12.526997","host","2.4.2","USB","27","URB_INTERRUPT in"
"1001","12.533987","2.4.2","host","USB","36","URB_INTERRUPT in"
"1002","12.534008","host","2.4.2","USB","27","URB_INTERRUPT in"
"1003","12.541989","2.4.2","host","USB","36","URB_INTERRUPT in"
"1004","12.542018","host","2.4.2","USB","27","URB_INTERRUPT in"
"1005","12.548989","2.4.2","host","USB","36","URB_INTERRUPT in"
"1006","12.549016","host","2.4.2","USB","27","URB_INTERRUPT in"
"1007","12.556988","2.4.2","host","USB","36","URB_INTERRUPT in"
"1008","12.557012","host","2.4.2","USB","27","URB_INTERRUPT in"
"1009","12.563985","2.4.2","host","USB","36","URB_INTERRUPT in"
"1010","12.564009","host","2.4.2","USB","27","URB_INTERRUPT in"
"1011","12.571986","2.4.2","host","USB","36","URB_INTERRUPT in"
"1012","12.572009","host","2.4.2","USB","27","URB_INTERRUPT in"
"1013","12.578987","2.4.2","host","USB","36","URB_INTERRUPT in"
"1014","12.579013","host","2.4.2","USB","27","URB_INTERRUPT in"
"1015","12.586988","2.4.2","host","USB","36","URB_INTERRUPT in"
"1016","12.587021","host","2.4.2","USB","27","URB_INTERRUPT in"
"1017","12.595001","2.4.2","host","USB","36","URB_INTERRUPT in"
"1018","12.595034","host","2.4.2","USB","27","URB_INTERRUPT in"
"1019","12.598905","host","2.2.2","USBMS","58","SCSI Read(10) LUN: 0x00 512 bytes (1 blocks) at LBA: 0x0000d540 "
"1020","12.598947","2.2.2","host","USB","27","URB_BULK out"
"1021","12.598949","host","2.2.1","USB","27","URB_BULK in"
"1022","12.600003","2.2.1","host","USBMS","539",""
"1023","12.600014","host","2.2.1","USB","27","URB_BULK in"
"1024","12.600048","2.2.1","host","USBMS","40",""
"1025","12.601982","2.4.2","host","USB","36","URB_INTERRUPT in"
"1026","12.602004","host","2.4.2","USB","27","URB_INTERRUPT in"
"1027","12.608987","2.4.2","host","USB","36","URB_INTERRUPT in"
"1028","12.609009","host","2.4.2","USB","27","URB_INTERRUPT in"
"1029","12.616988","2.4.2","host","USB","36","URB_INTERRUPT in"
"1030","12.617007","host","2.4.2","USB","27","URB_INTERRUPT in"
"1031","12.623993","2.4.2","host","USB","36","URB_INTERRUPT in"
"1032","12.624011","host","2.4.2","USB","27","URB_INTERRUPT in"
"1033","12.631980","2.4.2","host","USB","36","URB_INTERRUPT in"
"1034","12.631995","host","2.4.2","USB","27","URB_INTERRUPT in"
"1035","12.638981","2.4.2","host","USB","36","URB_INTERRUPT in"
"1036","12.638996","host","2.4.2","USB","27","URB_INTERRUPT in"
"1037","12.646981","2.4.2","host","USB","36","URB_INTERRUPT in"
"1038","12.646995","host","2.4.2","USB","27","URB_INTERRUPT in"
"1039","12.653980","2.4.2","host","USB","36","URB_INTERRUPT in"
"1040","12.653996","host","2.4.2","USB","27","URB_INTERRUPT in"
"1041","12.661980","2.4.2","host","USB","36","URB_INTERRUPT in"
"1042","12.661995","host","2.4.2","USB","27","URB_INTERRUPT in"
"1043","12.668979","2.4.2","host","USB","36","URB_INTERRUPT in"
"1044","12.668994","host","2.4.2","USB","27","URB_INTERRUPT in"
"1045","12.676978","2.4.2","host","USB","36","URB_INTERRUPT in"
"1046","12.676992","host","2.4.2","USB","27","URB_INTERRUPT in"
"1047","12.683979","2.4.2","host","USB","36","URB_INTERRUPT in"
"1048","12.683996","host","2.4.2","USB","27","URB_INTERRUPT in"
"1049","12.691982","2.4.2","host","USB","36","URB_INTERRUPT in"
"1050","12.691996","host","2.4.2","USB","27","URB_INTERRUPT in"
"1051","12.698979","2.4.2","host","USB","36","URB_INTERRUPT in"
"1052","12.698994","host","2.4.2","USB","27","URB_INTERRUPT in"
"1053","12.713980","2.4.2","host","USB","36","URB_INTERRUPT in"
"1054","12.713997","host","2.4.2","USB","27","URB_INTERRUPT in"
"1055","13.041900","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1056","13.041989","2.2.2","host","USB","27","URB_BULK out"
"1057","13.041991","host","2.2.1","USB","27","URB_BULK in"
"1058","13.042205","2.2.1","host","USBMS","40",""
"1059","13.081991","2.4.2","host","USB","36","URB_INTERRUPT in"
"1060","13.082030","host","2.4.2","USB","27","URB_INTERRUPT in"
"1061","13.103997","2.4.2","host","USB","36","URB_INTERRUPT in"
"1062","13.104057","host","2.4.2","USB","27","URB_INTERRUPT in"
"1063","13.111981","2.4.2","host","USB","36","URB_INTERRUPT in"
"1064","13.112007","host","2.4.2","USB","27","URB_INTERRUPT in"
"1065","13.118981","2.4.2","host","USB","36","URB_INTERRUPT in"
"1066","13.119007","host","2.4.2","USB","27","URB_INTERRUPT in"
"1067","13.126982","2.4.2","host","USB","36","URB_INTERRUPT in"
"1068","13.127007","host","2.4.2","USB","27","URB_INTERRUPT in"
"1069","13.133988","2.4.2","host","USB","36","URB_INTERRUPT in"
"1070","13.134017","host","2.4.2","USB","27","URB_INTERRUPT in"
"1071","13.141987","2.4.2","host","USB","36","URB_INTERRUPT in"
"1072","13.142031","host","2.4.2","USB","27","URB_INTERRUPT in"
"1073","13.156988","2.4.2","host","USB","36","URB_INTERRUPT in"
"1074","13.157147","host","2.4.2","USB","27","URB_INTERRUPT in"
"1075","14.045836","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1076","14.045907","2.2.2","host","USB","27","URB_BULK out"
"1077","14.045909","host","2.2.1","USB","27","URB_BULK in"
"1078","14.046122","2.2.1","host","USBMS","40",""
"1079","15.053091","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1080","15.053152","2.2.2","host","USB","27","URB_BULK out"
"1081","15.053154","host","2.2.1","USB","27","URB_BULK in"
"1082","15.053369","2.2.1","host","USBMS","40",""
"1083","16.059619","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1084","16.059679","2.2.2","host","USB","27","URB_BULK out"
"1085","16.059680","host","2.2.1","USB","27","URB_BULK in"
"1086","16.059894","2.2.1","host","USBMS","40",""
"1087","16.966941","2.4.2","host","USB","36","URB_INTERRUPT in"
"1088","16.966981","host","2.4.2","USB","27","URB_INTERRUPT in"
"1089","16.989930","2.4.2","host","USB","36","URB_INTERRUPT in"
"1090","16.989948","host","2.4.2","USB","27","URB_INTERRUPT in"
"1091","16.996928","2.4.2","host","USB","36","URB_INTERRUPT in"
"1092","16.996946","host","2.4.2","USB","27","URB_INTERRUPT in"
"1093","17.011929","2.4.2","host","USB","36","URB_INTERRUPT in"
"1094","17.011945","host","2.4.2","USB","27","URB_INTERRUPT in"
"1095","17.026942","2.4.2","host","USB","36","URB_INTERRUPT in"
"1096","17.026968","host","2.4.2","USB","27","URB_INTERRUPT in"
"1097","17.056937","2.4.2","host","USB","36","URB_INTERRUPT in"
"1098","17.056965","host","2.4.2","USB","27","URB_INTERRUPT in"
"1099","17.063932","2.4.2","host","USB","36","URB_INTERRUPT in"
"1100","17.063948","host","2.4.2","USB","27","URB_INTERRUPT in"
"1101","17.068526","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1102","17.068561","2.2.2","host","USB","27","URB_BULK out"
"1103","17.068562","host","2.2.1","USB","27","URB_BULK in"
"1104","17.068799","2.2.1","host","USBMS","40",""
"1105","17.071926","2.4.2","host","USB","36","URB_INTERRUPT in"
"1106","17.071946","host","2.4.2","USB","27","URB_INTERRUPT in"
"1107","17.078928","2.4.2","host","USB","36","URB_INTERRUPT in"
"1108","17.078949","host","2.4.2","USB","27","URB_INTERRUPT in"
"1109","17.086934","2.4.2","host","USB","36","URB_INTERRUPT in"
"1110","17.086951","host","2.4.2","USB","27","URB_INTERRUPT in"
"1111","17.094928","2.4.2","host","USB","36","URB_INTERRUPT in"
"1112","17.094944","host","2.4.2","USB","27","URB_INTERRUPT in"
"1113","17.108924","2.4.2","host","USB","36","URB_INTERRUPT in"
"1114","17.108939","host","2.4.2","USB","27","URB_INTERRUPT in"
"1115","17.116925","2.4.2","host","USB","36","URB_INTERRUPT in"
"1116","17.116941","host","2.4.2","USB","27","URB_INTERRUPT in"
"1117","17.124941","2.4.2","host","USB","36","URB_INTERRUPT in"
"1118","17.124958","host","2.4.2","USB","27","URB_INTERRUPT in"
"1119","17.131930","2.4.2","host","USB","36","URB_INTERRUPT in"
"1120","17.131948","host","2.4.2","USB","27","URB_INTERRUPT in"
"1121","17.139925","2.4.2","host","USB","36","URB_INTERRUPT in"
"1122","17.139940","host","2.4.2","USB","27","URB_INTERRUPT in"
"1123","17.146928","2.4.2","host","USB","36","URB_INTERRUPT in"
"1124","17.146944","host","2.4.2","USB","27","URB_INTERRUPT in"
"1125","17.154925","2.4.2","host","USB","36","URB_INTERRUPT in"
"1126","17.154943","host","2.4.2","USB","27","URB_INTERRUPT in"
"1127","17.161928","2.4.2","host","USB","36","URB_INTERRUPT in"
"1128","17.161945","host","2.4.2","USB","27","URB_INTERRUPT in"
"1129","17.169924","2.4.2","host","USB","36","URB_INTERRUPT in"
"1130","17.169940","host","2.4.2","USB","27","URB_INTERRUPT in"
"1131","17.176924","2.4.2","host","USB","36","URB_INTERRUPT in"
"1132","17.176943","host","2.4.2","USB","27","URB_INTERRUPT in"
"1133","17.184924","2.4.2","host","USB","36","URB_INTERRUPT in"
"1134","17.184940","host","2.4.2","USB","27","URB_INTERRUPT in"
"1135","17.198928","2.4.2","host","USB","36","URB_INTERRUPT in"
"1136","17.198947","host","2.4.2","USB","27","URB_INTERRUPT in"
"1137","17.206924","2.4.2","host","USB","36","URB_INTERRUPT in"
"1138","17.206943","host","2.4.2","USB","27","URB_INTERRUPT in"
"1139","17.214925","2.4.2","host","USB","36","URB_INTERRUPT in"
"1140","17.214944","host","2.4.2","USB","27","URB_INTERRUPT in"
"1141","17.221929","2.4.2","host","USB","36","URB_INTERRUPT in"
"1142","17.221947","host","2.4.2","USB","27","URB_INTERRUPT in"
"1143","17.229925","2.4.2","host","USB","36","URB_INTERRUPT in"
"1144","17.229946","host","2.4.2","USB","27","URB_INTERRUPT in"
"1145","17.236924","2.4.2","host","USB","36","URB_INTERRUPT in"
"1146","17.236944","host","2.4.2","USB","27","URB_INTERRUPT in"
"1147","17.243925","2.4.2","host","USB","36","URB_INTERRUPT in"
"1148","17.243944","host","2.4.2","USB","27","URB_INTERRUPT in"
"1149","17.251925","2.4.2","host","USB","36","URB_INTERRUPT in"
"1150","17.251943","host","2.4.2","USB","27","URB_INTERRUPT in"
"1151","17.259926","2.4.2","host","USB","36","URB_INTERRUPT in"
"1152","17.259941","host","2.4.2","USB","27","URB_INTERRUPT in"
"1153","17.266926","2.4.2","host","USB","36","URB_INTERRUPT in"
"1154","17.266941","host","2.4.2","USB","27","URB_INTERRUPT in"
"1155","17.273924","2.4.2","host","USB","36","URB_INTERRUPT in"
"1156","17.273940","host","2.4.2","USB","27","URB_INTERRUPT in"
"1157","17.281923","2.4.2","host","USB","36","URB_INTERRUPT in"
"1158","17.281940","host","2.4.2","USB","27","URB_INTERRUPT in"
"1159","17.289925","2.4.2","host","USB","36","URB_INTERRUPT in"
"1160","17.289946","host","2.4.2","USB","27","URB_INTERRUPT in"
"1161","17.296924","2.4.2","host","USB","36","URB_INTERRUPT in"
"1162","17.296944","host","2.4.2","USB","27","URB_INTERRUPT in"
"1163","17.303927","2.4.2","host","USB","36","URB_INTERRUPT in"
"1164","17.303946","host","2.4.2","USB","27","URB_INTERRUPT in"
"1165","17.308272","host","2.2.2","USBMS","58","SCSI Read(10) LUN: 0x00 65536 bytes (128 blocks) at LBA: 0x000088c0 "
"1166","17.308312","2.2.2","host","USB","27","URB_BULK out"
"1167","17.308314","host","2.2.1","USB","27","URB_BULK in"
"1168","17.311927","2.4.2","host","USB","36","URB_INTERRUPT in"
"1169","17.311947","host","2.4.2","USB","27","URB_INTERRUPT in"
"1170","17.316617","2.2.1","host","USBMS","65563",""
"1171","17.316643","host","2.2.1","USB","27","URB_BULK in"
"1172","17.316691","2.2.1","host","USBMS","40",""
"1173","17.316772","host","2.2.2","USBMS","58","SCSI Read(10) LUN: 0x00 24576 bytes (48 blocks) at LBA: 0x00008940 "
"1174","17.316799","2.2.2","host","USB","27","URB_BULK out"
"1175","17.316800","host","2.2.1","USB","27","URB_BULK in"
"1176","17.319926","2.4.2","host","USB","36","URB_INTERRUPT in"
"1177","17.319949","host","2.4.2","USB","27","URB_INTERRUPT in"
"1178","17.321657","2.2.1","host","USBMS","24603",""
"1179","17.321673","host","2.2.1","USB","27","URB_BULK in"
"1180","17.321719","2.2.1","host","USBMS","40",""
"1181","17.326929","2.4.2","host","USB","36","URB_INTERRUPT in"
"1182","17.326944","host","2.4.2","USB","27","URB_INTERRUPT in"
"1183","17.333931","2.4.2","host","USB","36","URB_INTERRUPT in"
"1184","17.333948","host","2.4.2","USB","27","URB_INTERRUPT in"
"1185","17.349939","2.4.2","host","USB","36","URB_INTERRUPT in"
"1186","17.349978","host","2.4.2","USB","27","URB_INTERRUPT in"
"1187","17.356928","2.4.2","host","USB","36","URB_INTERRUPT in"
"1188","17.356954","host","2.4.2","USB","27","URB_INTERRUPT in"
"1189","17.371929","2.4.2","host","USB","36","URB_INTERRUPT in"
"1190","17.371961","host","2.4.2","USB","27","URB_INTERRUPT in"
"1191","17.424933","2.4.2","host","USB","36","URB_INTERRUPT in"
"1192","17.424972","host","2.4.2","USB","27","URB_INTERRUPT in"
"1193","18.070079","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1194","18.070172","2.2.2","host","USB","27","URB_BULK out"
"1195","18.070175","host","2.2.1","USB","27","URB_BULK in"
"1196","18.070416","2.2.1","host","USBMS","40",""
"1197","19.074066","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1198","19.074138","2.2.2","host","USB","27","URB_BULK out"
"1199","19.074140","host","2.2.1","USB","27","URB_BULK in"
"1200","19.074306","2.2.1","host","USBMS","40",""
"1201","19.821899","2.1.1","host","USB","28","URB_INTERRUPT in"
"1202","19.823402","host","2.1.1","USB","27","URB_INTERRUPT in"
"1203","23.949857","2.4.2","host","USB","36","URB_INTERRUPT in"
"1204","23.949903","host","2.4.2","USB","27","URB_INTERRUPT in"
"1205","23.956845","2.4.2","host","USB","36","URB_INTERRUPT in"
"1206","23.956863","host","2.4.2","USB","27","URB_INTERRUPT in"
"1207","23.964841","2.4.2","host","USB","36","URB_INTERRUPT in"
"1208","23.964856","host","2.4.2","USB","27","URB_INTERRUPT in"
"1209","23.971844","2.4.2","host","USB","36","URB_INTERRUPT in"
"1210","23.971861","host","2.4.2","USB","27","URB_INTERRUPT in"
"1211","23.979843","2.4.2","host","USB","36","URB_INTERRUPT in"
"1212","23.979858","host","2.4.2","USB","27","URB_INTERRUPT in"
